"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.64181613619322e-44,2.07281162718159,0.736,0.191,2.62657745468191e-40,"2","Tmem163"
1.66263527651487e-44,1.83983055489038,0.926,0.597,2.65988391536849e-40,"2","Hadh"
1.66624803160103e-44,2.32767179020715,0.903,0.257,2.66566360095532e-40,"5","Pmf1"
2.01571162722502e-44,0.797997645383731,1,0.971,3.22473546123458e-40,"1","Rpl39"
2.03707353978363e-44,3.75630318172899,0.372,0.038,3.25891024894585e-40,"1","Sh2d4a"
2.17476313793471e-44,3.07497894338061,0.798,0.352,3.47918606806795e-40,"2","Sdf2l1"
3.5598127105683e-44,1.42963234912225,0.94,0.5,5.69498837436716e-40,"1","Cdkn1c"
4.20236064658702e-44,1.6021507078579,0.969,0.419,6.72293656240991e-40,"3","Fam183b"
5.45828223926959e-44,0.560285070327483,1,1,8.73215992638349e-40,"1","Rps15"
6.44159020103659e-44,0.796132781121173,1,0.98,1.03052560036183e-39,"1","Rpl36a"
6.57094677648623e-44,4.38805047550701,0.373,0.025,1.05122006530227e-39,"4","Nptx2"
7.06317696489082e-44,1.95813507246381,0.73,0.225,1.12996705084323e-39,"1","Ptn"
7.67284056316081e-44,1.78815890237313,0.795,0.271,1.22750103329447e-39,"1","Muc1"
8.18107470011943e-44,1.7679338168575,0.975,0.763,1.30880833052511e-39,"2","Dlk1"
8.54222034725974e-44,3.60399636765308,0.387,0.025,1.36658441115461e-39,"5","Trip13"
9.59497593183099e-44,2.08766225382044,0.705,0.266,1.53500424957432e-39,"0","Gdap1l1"
1.02177756657068e-43,3.56738434657477,0.451,0.046,1.63463975099978e-39,"4","Grin3a"
1.32071230961776e-43,2.01864048452699,0.785,0.26,2.11287555292649e-39,"2","Pak3"
1.36325794491025e-43,2.12238390177143,0.693,0.203,2.18094006026742e-39,"1","Bst2"
1.39551371402587e-43,3.56754099702578,0.423,0.062,2.23254283969858e-39,"1","S100b"
1.42854102857534e-43,4.81889544883289,0.29,0.009,2.28537993751483e-39,"5","Ankle1"
1.57562274856067e-43,1.57856286699975,0.92,0.335,2.52068127314736e-39,"2","Cryba2"
1.7487161668713e-43,2.57478774039488,0.71,0.12,2.79759612376071e-39,"5","Dnmt1"
2.02725957261923e-43,1.74886220096002,1,0.937,3.24320986427624e-39,"5","Tubb5"
2.31672966126629e-43,3.77004877700819,0.366,0.021,3.70630411209381e-39,"5","Gas2l3"
2.43289552734951e-43,0.605989264984166,1,1,3.89214626465374e-39,"1","Rpsa"
2.71020405794559e-43,0.508819723678904,1,1,4.33578445190135e-39,"1","Rpl11"
3.95874970777934e-43,2.7357524381414,0.581,0.078,6.33320778250538e-39,"5","Ccnb2"
4.8370057477401e-43,6.68858471949571,0.3,0.003,7.73824179523461e-39,"6","Mef2c"
5.08608437591937e-43,2.44548747956485,0.6,0.156,8.1367177845958e-39,"1","Gstt1"
6.17886021040085e-43,1.77513899024963,0.932,0.667,9.88494056459928e-39,"3","Meis2"
6.53518282036409e-43,0.593477489406447,1,1,1.04549854760185e-38,"1","Rpl18a"
7.99444841368196e-43,1.22143154291185,0.977,0.636,1.27895185722084e-38,"1","Serpinh1"
8.19232181335437e-43,0.484695775943046,1,1,1.31060764370043e-38,"1","Rpl6"
1.46579865480401e-42,4.12570678877765,0.301,0.011,2.34498468795545e-38,"5","Cep55"
2.11046253105608e-42,0.630959085885188,1,1,3.37631795718351e-38,"1","Rps20"
2.36511853195206e-42,1.61405633265462,0.963,0.603,3.78371662741691e-38,"2","Pyy"
2.43410940424042e-42,2.13319902061506,0.87,0.436,3.89408822490382e-38,"3","Gpx3"
2.64470811545576e-42,1.46965836731124,1,0.907,4.23100404310613e-38,"5","Ranbp1"
3.58154586631866e-42,1.33552670911688,0.949,0.627,5.7297570769366e-38,"1","Hsd17b10"
4.15100058586233e-42,3.04458877236772,0.438,0.074,6.64077073726256e-38,"0","Rbfox3"
4.92532704060296e-42,1.26626933848761,0.946,0.775,7.87953819955661e-38,"0","Marcks"
4.9603767763914e-42,2.89776063487563,0.763,0.157,7.93561076687096e-38,"5","Tuba1c"
5.14056378669362e-42,2.0451052714764,0.693,0.228,8.22387394595245e-38,"1","Pamr1"
6.08244617306668e-42,2.77852930460418,0.53,0.116,9.73069738767208e-38,"1","Gas6"
6.08515927676297e-42,0.51929983537248,1,1,9.73503781096539e-38,"1","Rps24"
8.30298874172435e-42,0.524829895921471,1,1,1.32831213890106e-37,"1","Rps7"
9.72140722629311e-42,2.52655667176595,0.54,0.124,1.55523072806237e-37,"1","Selenbp1"
1.0735584339775e-41,2.44798439000947,0.747,0.245,1.7174787826772e-37,"3","Hap1"
1.17296667757254e-41,2.20762858332641,0.804,0.376,1.87651209078055e-37,"2","Tubb2a"
1.19115095759181e-41,3.57163112207659,0.333,0.017,1.90560330195538e-37,"5","Rad54l"
1.21449637675564e-41,2.82365559621584,0.447,0.075,1.94295130353367e-37,"1","Gpm6b"
1.35164523114751e-41,1.23140889552859,0.994,0.452,2.16236204078979e-37,"2","Chga"
2.5816068808671e-41,2.49941653972753,0.589,0.177,4.13005468801119e-37,"0","Mfng"
2.73864433870411e-41,1.9774172514322,0.989,0.517,4.38128321305884e-37,"5","Siva1"
3.65516698971035e-41,2.04715458842839,0.957,0.357,5.84753615013861e-37,"5","Phgdh"
3.67434710855856e-41,1.90758212514618,0.763,0.409,5.87822050427199e-37,"0","Dbn1"
3.7762091873999e-41,0.59223932963122,1,1,6.04117945800237e-37,"1","Rps17"
4.32016864964177e-41,0.546258525978662,1,1,6.9114058056969e-37,"1","Rps23"
4.36286612600873e-41,1.70655446179392,0.758,0.253,6.97971322838877e-37,"1","Wfdc15b"
5.89323766696721e-41,1.23996101036995,1,0.737,9.42800161961414e-37,"2","Rap1b"
7.13439244285264e-41,2.10385887467573,0.978,0.421,1.14136010300756e-36,"5","Lsm2"
7.23550316388969e-41,2.66605237312525,0.479,0.092,1.15753579615907e-36,"1","Fmo2"
7.3039795093826e-41,1.20448522645786,0.987,0.623,1.16849064191103e-36,"0","Aplp1"
9.36735076028224e-41,2.08189606478009,1,0.501,1.49858877462995e-36,"5","Dut"
1.07664573218305e-40,3.38981570585907,0.686,0.17,1.72241784234644e-36,"4","Id1"
1.28782766231493e-40,1.68053986128058,0.781,0.292,2.06026669417142e-36,"1","Kcnk1"
1.41574976940137e-40,1.61665206801293,0.975,0.576,2.26491648108831e-36,"3","Rbp4"
1.46199180641088e-40,2.13549880806696,0.968,0.403,2.33889449189613e-36,"5","Dek"
1.46330868145464e-40,2.66300660666792,0.84,0.335,2.34100122859113e-36,"3","Lrpprc"
1.4814696706447e-40,0.507814531021143,1,1,2.3700551790974e-36,"1","Rpl7"
1.55941879759983e-40,2.27960739868323,0.589,0.181,2.4947581924002e-36,"0","Ids"
1.59450335954057e-40,2.31278482517544,0.72,0.129,2.550886474593e-36,"5","Fen1"
1.72899648884028e-40,2.09348189147575,0.768,0.408,2.76604858284668e-36,"0","Rgs17"
2.07481918146479e-40,1.94894942738258,0.759,0.317,3.31929572650738e-36,"0","Neurog3"
2.13951445009245e-40,2.16444031748216,0.577,0.141,3.4227952172579e-36,"1","Trim47"
2.18866934134459e-40,2.573037383857,0.521,0.113,3.50143321228307e-36,"1","Ndrg2"
2.35640318262228e-40,3.08187810853392,0.438,0.067,3.76977381155913e-36,"3","Slc16a10"
3.11824183104948e-40,1.35868870686166,0.982,0.415,4.98856328131296e-36,"2","Fam183b"
3.64927441440063e-40,3.66538949382342,0.344,0.031,5.83810920815813e-36,"2","Acvr1c"
3.73388355885064e-40,1.46529769581322,0.957,0.642,5.97346691744926e-36,"2","Hist3h2ba"
6.26505627398272e-40,4.06051041678526,0.315,0.023,1.00228370271176e-35,"3","Gria2"
6.32791554811415e-40,1.37537482208004,0.969,0.517,1.0123399293873e-35,"2","Tspan7"
7.73728320610163e-40,2.14012691607568,0.839,0.196,1.23781056731214e-35,"5","Usp1"
9.84076558401757e-40,0.967522473686426,0.987,0.943,1.57432567813113e-35,"0","Cox7a2l"
1.23111882769496e-39,1.90647103793672,0.932,0.61,1.96954390054639e-35,"3","Pyy"
1.3532595287723e-39,2.20496648304546,0.763,0.151,2.16494459412993e-35,"5","Hpgd"
1.42368820633523e-39,2.07399901695637,0.935,0.275,2.2776163924951e-35,"5","Dtymk"
1.95598913115821e-39,1.46480396923565,0.847,0.372,3.12919141202691e-35,"1","Krt19"
2.31141103795053e-39,3.97719066474839,0.323,0.018,3.69779537851326e-35,"5","Hs6st2"
2.34429710821819e-39,4.37163721967423,0.235,0.005,3.75040651372746e-35,"3","Rgs4"
2.46796789078484e-39,0.557312447969747,1,1,3.94825503167758e-35,"1","Rpl28"
3.36699225388962e-39,2.65185931262898,0.512,0.1,5.38651420777261e-35,"3","Resp18"
3.5934996427643e-39,2.61293029280179,0.581,0.084,5.74888072849433e-35,"5","Hist1h1e"
4.19054450611171e-39,2.87856661516543,0.57,0.084,6.70403310087751e-35,"5","Hells"
5.24584466673882e-39,0.537354855650782,1,1,8.39230229784876e-35,"0","Eif1"
5.26224811394995e-39,3.33758514397077,0.355,0.024,8.41854453269713e-35,"5","Ncapg2"
5.60397390209973e-39,2.60928234312462,0.637,0.124,8.96523744857914e-35,"4","Ppp1r14a"
7.2762422005814e-39,2.26043359511261,0.704,0.236,1.16405322724901e-34,"3","Dusp10"
8.17661329841473e-39,2.59688985222882,0.474,0.097,1.30809459548039e-34,"1","Ehf"
8.28014584532938e-39,2.19932876837008,0.577,0.149,1.32465773233579e-34,"1","Hebp1"
8.30149674630748e-39,1.99813246368446,0.989,0.492,1.32807344947427e-34,"5","Ldha"
1.07577923743606e-38,2.55365555696299,0.742,0.16,1.72103162405021e-34,"5","Mcm3"
1.19054504863616e-38,3.58125887585534,0.376,0.029,1.90463396880814e-34,"5","Ckap2"
1.4526523734686e-38,3.87138281380252,0.301,0.015,2.32395326707506e-34,"5","Ect2"
1.79612442148694e-38,0.577344588342057,1,0.999,2.87343984949481e-34,"1","Rpl7a"
1.97800177571244e-38,0.964495692046523,1,0.975,3.16440724078476e-34,"2","Ssr2"
2.00467445227176e-38,1.27783824440221,0.883,0.315,3.20707818874436e-34,"2","Slc38a5"
2.50774589051778e-38,4.36031827829884,0.247,0.007,4.01189187565034e-34,"5","Mcm10"
3.43363008462775e-38,3.90748172309541,0.323,0.019,5.49312140938747e-34,"5","Kif15"
4.20540397845322e-38,3.22083120937362,0.414,0.061,6.72780528472946e-34,"3","Dock11"
4.259088606232e-38,0.511591053307776,1,1,6.81368995224995e-34,"1","Rps5"
4.58803835169812e-38,2.77151159177601,0.448,0.07,7.33994375504666e-34,"2","Ffar1"
7.01115599483941e-38,2.73302638879297,0.423,0.061,1.12164473605441e-33,"2","Slc30a8"
7.76143219324527e-38,1.65591508722841,0.84,0.322,1.24167392227538e-33,"3","Abcc8"
8.11359849948904e-38,1.8380895054855,0.712,0.246,1.29801348794826e-33,"1","Hmga2"
8.17492057556318e-38,2.74912349862853,0.505,0.062,1.3078237936786e-33,"5","Skp2"
9.80547919048393e-38,0.881806879677176,0.995,0.944,1.56868056089362e-33,"1","Gapdh"
9.81555013347724e-38,2.21776233720129,0.925,0.316,1.57029171035369e-33,"5","Cldn10"
9.96219726304346e-38,3.53083124857945,0.323,0.019,1.59375231814169e-33,"5","Tacc3"
1.03511636357579e-37,5.27503942127608,0.226,0.005,1.65597915844854e-33,"5","Eme1"
1.09029043469071e-37,3.09365826328722,0.506,0.109,1.7442466374182e-33,"3","Tmsb15b2"
1.12698773381465e-37,1.69262071813039,0.761,0.227,1.80295497655667e-33,"2","Ank"
1.13151166772952e-37,8.72827520240188,0.543,0.152,1.81019236603368e-33,"3","Gcg"
1.13761170167259e-37,1.86181589882393,0.748,0.257,1.81995120033582e-33,"2","Rab3a"
1.77329554306221e-37,1.20344639537368,0.963,0.643,2.83691820979093e-33,"1","Gpx1"
1.82728521321934e-37,1.37870532903342,0.866,0.646,2.9232908841083e-33,"0","Spint1"
1.99712616556058e-37,0.401970944051846,1,1,3.19500243966382e-33,"1","Rpl41"
2.3822970863019e-37,4.17683502402856,0.28,0.012,3.81119887866578e-33,"5","Traip"
2.73605748756425e-37,1.30599351018313,0.969,0.507,4.37714476860529e-33,"2","Syt13"
3.00340353947806e-37,3.90999603402769,0.312,0.018,4.80484498245699e-33,"5","Dtl"
3.0514030478534e-37,2.50350474735757,0.775,0.241,4.88163459595587e-33,"4","Prom1"
3.39101440088096e-37,0.547894891917917,1,1,5.42494483852937e-33,"1","Rps15a"
3.92691207428454e-37,2.49718559261488,0.484,0.105,6.2822739364404e-33,"1","Gas2"
4.36220063931448e-37,0.583350313611739,1,1,6.9786485827753e-33,"1","Rps26"
6.08903085721014e-37,2.14839383116507,0.624,0.104,9.74123156536479e-33,"5","Wnt7b"
7.1299553796414e-37,1.68189940944042,0.781,0.498,1.14065026163503e-32,"0","Ppp3ca"
7.4823101764618e-37,4.6853545662108,0.265,0.015,1.19701998203036e-32,"3","Nxph1"
8.73493952406233e-37,4.38952155411481,0.247,0.008,1.39741562505949e-32,"5","Brca1"
9.57504983745594e-37,1.25506706129781,0.994,0.488,1.5318164729962e-32,"2","Cpe"
9.77648665337116e-37,0.670061850065469,1,0.984,1.56404233480632e-32,"1","Rpl35"
1.06282408858838e-36,0.636332319049141,1,0.988,1.7003059769237e-32,"1","Npm1"
1.23628573847562e-36,1.28830309921058,0.929,0.634,1.97780992441329e-32,"0","Camk2n1"
1.51001993276993e-36,1.89918841804319,0.786,0.464,2.41572988844534e-32,"0","Ffar2"
1.58012309245103e-36,1.79001370195577,0.957,0.498,2.52788092330317e-32,"5","Lsm3"
1.64197267823518e-36,2.55712831220635,0.71,0.146,2.62682789064064e-32,"5","Rrm1"
1.81471538301929e-36,4.89010953259964,0.237,0.007,2.90318166975426e-32,"5","Slfn9"
2.56769079072697e-36,2.07414078852659,0.914,0.322,4.107791727005e-32,"5","Dnajc9"
2.56781386487325e-36,3.33487994030735,0.387,0.036,4.10798862102422e-32,"5","Cdkn3"
3.06899614586038e-36,1.89776972819125,0.643,0.24,4.90978003414744e-32,"0","Vwa5b2"
3.1585264355999e-36,1.8234862020472,0.968,0.439,5.05301059167271e-32,"5","Wfdc2"
3.21386843593125e-36,1.69940426031114,0.763,0.407,5.14154672380281e-32,"0","Ctsf"
3.26778222738141e-36,2.14695011489284,0.643,0.289,5.22779800736478e-32,"0","Igsf8"
3.41056572830707e-36,1.94644382331427,0.912,0.365,5.45622305214565e-32,"4","Foxa3"
3.81169918129137e-36,2.04405853995956,0.828,0.213,6.09795635022993e-32,"5","Cmc2"
4.30294946215627e-36,3.14327627327014,0.374,0.048,6.8838585495576e-32,"2","Lrp8"
5.12206864983829e-36,2.85848158186424,0.409,0.075,8.1942854260113e-32,"1","Sbspon"
6.24293669540563e-36,2.29720874028791,0.957,0.503,9.98745012530992e-32,"5","H2afx"
6.34957788923852e-36,2.14794151638384,0.839,0.233,1.01580547072038e-31,"5","Mcm6"
7.7163092290209e-36,2.15784919475411,0.572,0.166,1.23445515045876e-31,"1","Mdfi"
7.88828167290223e-36,2.01884184465627,0.595,0.181,1.2619673020309e-31,"1","Cmtm8"
1.07231947591844e-35,1.19370721036612,0.915,0.781,1.71549669757432e-31,"0","Psmc2"
1.14676537861135e-35,2.36370704319818,0.849,0.261,1.83459525270244e-31,"5","Ccnd1"
1.1750621963809e-35,2.67754680727395,0.462,0.054,1.87986450177016e-31,"5","Kpna2"
1.50594076237611e-35,3.50451673836339,0.383,0.058,2.40920403164931e-31,"3","Wnk3"
1.5617091661967e-35,2.68865665823866,0.456,0.101,2.49842232408148e-31,"1","Cdk6"
1.58658912926164e-35,2.39040908399627,0.462,0.052,2.53822528899277e-31,"5","Pkmyt1"
2.35510862884105e-35,1.31707236733974,0.748,0.237,3.76770278441991e-31,"2","Zcchc18"
2.40075369733272e-35,0.40898948068595,1,1,3.84072576499288e-31,"1","Rpl8"
2.53353778285449e-35,1.19700398035638,0.975,0.686,4.05315374501062e-31,"2","Anxa4"
3.0250978835541e-35,2.01528075882902,0.925,0.297,4.83955159410986e-31,"5","Lmnb1"
3.27227417396071e-35,0.654611056508496,1,0.982,5.23498422350235e-31,"1","Ppia"
3.4193509596992e-35,2.54321532436573,0.495,0.063,5.47027766532678e-31,"5","Trim59"
4.31173580102605e-35,2.82342658983241,0.433,0.088,6.89791493448147e-31,"1","8430408G22Rik"
4.40577834774001e-35,2.29821089531724,0.507,0.124,7.04836420071446e-31,"1","Tgif1"
4.55501010027951e-35,3.24656000358591,0.355,0.029,7.28710515842716e-31,"5","Cenpl"
4.92474057785934e-35,1.58054997113427,0.758,0.296,7.87859997645937e-31,"1","Adk"
5.10331359625303e-35,3.16312954581533,0.372,0.063,8.16428109128559e-31,"1","Adamts16"
5.6841552159148e-35,1.66984768838666,0.74,0.276,9.09351151442049e-31,"1","Cat"
6.41195279347661e-35,1.8200230332409,0.935,0.376,1.02578420790039e-30,"5","Ccdc34"
6.8569406597682e-35,2.42535925073833,0.562,0.183,1.09697336674972e-30,"0","Igfbpl1"
7.26621636025698e-35,0.472030737572277,1,1,1.16244929331391e-30,"1","Rps9"
7.68089303512515e-35,1.11283357910095,0.958,0.688,1.22878926775932e-30,"1","Myl12b"
8.12462837349739e-35,0.497261543921742,1,1,1.29977804719211e-30,"1","Rps29"
8.43912254272738e-35,2.08234067665353,0.774,0.188,1.35009082438553e-30,"5","Rpa2"
8.99409057609561e-35,3.10829563236606,0.529,0.096,1.43887461036378e-30,"4","Rasl11b"
1.0730452060758e-34,2.61620836431864,0.538,0.081,1.71665772068007e-30,"5","Haus4"
1.23798103908213e-34,2.26021524261943,0.779,0.402,1.9805220663236e-30,"2","Creld2"
1.41062758037061e-34,1.06248468540749,0.977,0.78,2.2567220030769e-30,"1","Mif"
1.53770597602996e-34,0.847059807956938,0.986,0.904,2.46002202045273e-30,"1","Myl6"
1.62659282757662e-34,2.80402516874823,0.548,0.093,2.60222320555707e-30,"5","Cenpa"
1.66993550681331e-34,2.93222281189669,0.398,0.04,2.67156282379994e-30,"5","Ncapd2"
1.67434139837518e-34,3.81281151737849,0.294,0.026,2.67861136912061e-30,"2","Pabpn1l"
1.74528405461416e-34,1.17728641698438,1,0.985,2.79210543057173e-30,"3","Slc25a5"
1.76724622202838e-34,1.80303270898072,0.989,0.419,2.827240506001e-30,"5","Nudt19"
1.77253144805083e-34,2.78923496396484,0.414,0.08,2.83569581059171e-30,"1","Wnt7b"
1.98003929450427e-34,0.850954669664087,1,0.962,3.16766686334794e-30,"2","Atp5g1"
2.2038064016122e-34,4.66258622233005,0.226,0.007,3.5256494812992e-30,"5","Aunip"
2.36113965302617e-34,1.57734427483435,0.901,0.583,3.77735121691127e-30,"3","Itm2c"
2.45203554774108e-34,2.53750475505504,0.685,0.25,3.92276646927618e-30,"3","Zcchc18"
2.4624310981479e-34,1.81170405668932,0.748,0.292,3.93939727081701e-30,"2","Prps1"
2.46928266910253e-34,1.40564772766259,0.963,0.841,3.95035841403022e-30,"2","Hspa5"
3.10465098647952e-34,3.47832154386105,0.293,0.029,4.96682064816993e-30,"1","Cxcl12"
3.11621429025452e-34,2.86123843230976,0.43,0.05,4.98531962154918e-30,"5","Ccne1"
3.22356119686857e-34,2.35105165772678,0.775,0.249,5.15705320275034e-30,"4","Grasp"
3.25250505992655e-34,0.846139368288712,1,0.999,5.20335759487049e-30,"5","Ptma"
3.57681575229352e-34,4.44419050212339,0.226,0.007,5.72218984051917e-30,"5","Pask"
3.86538223868978e-34,5.30176104297187,0.5,0.022,6.18383850545591e-30,"6","Gap43"
3.98047134324516e-34,1.80624069339652,0.809,0.472,6.36795805492361e-30,"3","Rnf130"
4.363496215036e-34,2.45355855923873,0.516,0.076,6.98072124481459e-30,"5","Shmt1"
4.70061218780934e-34,3.40091644249835,0.312,0.021,7.52003937805739e-30,"5","Dlgap5"
5.02707332980165e-34,2.31649975920852,0.833,0.308,8.04231191301669e-30,"4","Gadd45g"
5.58101193666693e-34,1.52736427890298,0.907,0.552,8.92850289627975e-30,"3","Ubqln2"
5.75715169123342e-34,2.44832507306802,0.495,0.067,9.21029127563522e-30,"5","4930523C07Rik"
6.14201940028987e-34,3.14884207908851,0.348,0.054,9.82600263658373e-30,"0","Miat"
6.51904478084443e-34,2.25247385934606,0.528,0.123,1.04291678403949e-29,"2","Gjd2"
7.07802274650899e-34,0.471668848267692,1,0.997,1.13234207898651e-29,"1","Rplp2"
8.22912467400083e-34,1.71988467232307,0.688,0.254,1.31649536534665e-29,"1","Plin3"
9.425807625063e-34,1.50523131458947,0.858,0.321,1.50794070385758e-29,"3","Scgn"
1.00683118806491e-33,1.49319316384338,0.892,0.236,1.61072853466624e-29,"5","Cyr61"
1.13172884826938e-33,1.90691762832926,0.605,0.185,1.81053981146135e-29,"1","Tst"
1.1335410730512e-33,1.58530110831243,0.968,0.289,1.81343900866731e-29,"5","1700011H14Rik"
1.14789036047611e-33,3.18181948174175,0.326,0.042,1.83639499868968e-29,"1","Bcl2l14"
1.14803060323366e-33,2.15255603445706,0.479,0.111,1.83661935905321e-29,"1","Espn"
1.27488060709233e-33,4.56104268277768,0.237,0.009,2.03955399522631e-29,"5","Cdc25c"
1.28391170478851e-33,1.52648026486781,0.809,0.286,2.05400194532065e-29,"3","Dbpht2"
1.42689417948545e-33,1.4368898837347,0.837,0.423,2.28274530834082e-29,"1","Actn4"
1.46446518654531e-33,2.06880660341014,0.669,0.223,2.34285140543518e-29,"2","C2cd4b"
1.57817415490403e-33,2.28134690821191,0.562,0.148,2.52476301301546e-29,"3","Sct"
1.79325657787165e-33,2.4939282594214,0.386,0.067,2.86885187327907e-29,"1","Ces1d"
2.08164932260776e-33,1.10028593583326,1,1,3.3302225863079e-29,"3","Gnas"
2.21162179433539e-33,0.711073231619199,1,0.977,3.53815254657775e-29,"0","Tmem59"
2.57267618046296e-33,3.25840262365131,0.529,0.107,4.11576735350464e-29,"4","Tmem171"
2.82922841854135e-33,1.11970093857102,0.994,0.649,4.52619962398245e-29,"3","Aplp1"
3.57617275544675e-33,2.60068460342995,0.438,0.102,5.7211611741637e-29,"0","Cer1"
3.79250848791951e-33,2.27205851867952,0.504,0.151,6.06725507897363e-29,"0","Serping1"
3.80453441751263e-33,0.846460298915263,1,0.864,6.08649416113671e-29,"1","S100a11"
3.84627618513345e-33,1.43232743409752,0.808,0.493,6.15327264097649e-29,"0","Rph3al"
3.9056377373042e-33,1.44270259904973,1,0.805,6.24823925213925e-29,"5","Mif"
4.08908173200297e-33,1.88339519119558,0.785,0.187,6.54171295485835e-29,"5","Trip6"
4.73648628029512e-33,2.32555386300069,0.527,0.079,7.57743075121613e-29,"5","Metrn"
4.75268507986928e-33,2.37757673159056,0.559,0.093,7.60334559077487e-29,"5","Dusp9"
5.00130381135636e-33,4.21960175217085,0.6,0.034,8.0010858374079e-29,"6","Scn3a"
5.92951894844004e-33,1.42553801339191,0.951,0.745,9.48604441371437e-29,"3","Glud1"
7.01001957944514e-33,1.5407599876166,0.925,0.264,1.12146293231963e-28,"5","Adamts1"
7.05611522999747e-33,2.68658600702117,0.775,0.298,1.128837314495e-28,"4","Gadd45a"
7.86183389838716e-33,2.2517502803216,0.522,0.164,1.25773618706398e-28,"0","Cacna2d1"
7.98493513053245e-33,1.38277993505601,0.66,0.181,1.27742992218258e-28,"3","Scg2"
9.28649336382098e-33,1.8343264329521,0.66,0.253,1.48565320834408e-28,"1","Acadm"
1.0100436518728e-32,1.56305684835785,0.889,0.534,1.6158678342661e-28,"3","Tspan7"
1.01200344954093e-32,1.66992861650158,0.656,0.224,1.61900311857557e-28,"1","Ctsh"
1.1072054413599e-32,1.68300969609792,0.978,0.471,1.77130726508757e-28,"5","Dctpp1"
1.13490591623392e-32,2.30373490055365,0.505,0.073,1.81562248479103e-28,"5","Cdca7l"
1.34979868716219e-32,5.75578286680005,0.202,0.006,2.15940793972208e-28,"2","P2ry1"
1.44718749653833e-32,1.86278304462005,0.935,0.394,2.31521055696203e-28,"5","Tipin"
1.51339559394762e-32,1.7830908191924,0.903,0.291,2.4211302711974e-28,"5","Ezh2"
1.5916497336178e-32,2.19045108250175,0.507,0.135,2.54632124384176e-28,"1","Ttyh1"
1.93472963041029e-32,1.83189452748704,0.86,0.261,3.09518046273039e-28,"5","Galk1"
2.03864800472672e-32,2.26968257288746,0.814,0.314,3.2614290779618e-28,"4","Btbd17"
